Unnamed: 0,#,Name,GP,G,A,PTS,PPG,SHG,PIMS,GWG,Team,img
16,28,Ian Faherty,18,1,0,1,0,0,4,0,M2 University of Akron,/static/img/backup.png
17,29,Carsen Burkhart,19,0,1,1,0,0,0,0,M2 University of Akron,/static/img/backup.png
18,61,Noah Polanski,13,0,1,1,0,0,0,0,M2 University of Akron,/static/img/backup.png
19,1,Zach Maxwell,2,0,0,0,0,0,0,0,M2 University of Akron,/static/img/backup.png
0,17,Brandon Armstrong,27,25,29,54,9,1,4,5,M2 University of Cincinnati,/static/img/backup.png
1,24,Danny Mateja,27,22,31,53,10,0,31,2,M2 University of Cincinnati,/static/img/backup.png
2,16,Dillon Scammon,26,12,20,32,6,0,34,2,M2 University of Cincinnati,/static/img/backup.png
3,22,Ryan Murphy,16,17,13,30,5,0,16,1,M2 University of Cincinnati,/static/img/backup.png
4,19,Jimmy Bursinger,27,13,11,24,5,1,10,4,M2 University of Cincinnati,/static/img/backup.png
5,12,Steve LeVasseur,27,7,15,22,3,0,4,0,M2 University of Cincinnati,/static/img/backup.png
6,21,Chase Nicholson,26,7,14,21,2,0,41,0,M2 University of Cincinnati,/static/img/backup.png
7,27,Luke Larbes,10,10,9,19,1,0,2,0,M2 University of Cincinnati,/static/img/backup.png
8,14,Sam Dorff,27,4,15,19,2,0,6,1,M2 University of Cincinnati,/static/img/backup.png
9,25,George Zimmerer,25,2,11,13,0,0,8,0,M2 University of Cincinnati,/static/img/backup.png
10,3,Nathan Cesarski,8,0,11,11,0,0,8,0,M2 University of Cincinnati,/static/img/backup.png
11,15,Raman Hliabovich,13,3,4,7,1,0,4,0,M2 University of Cincinnati,/static/img/backup.png
12,4,Ben Tocci,23,1,5,6,0,0,26,0,M2 University of Cincinnati,/static/img/backup.png
13,20,Jacob Guptill,25,0,6,6,0,0,8,0,M2 University of Cincinnati,/static/img/backup.png
14,10,Elias Aidun,24,3,2,5,0,0,2,1,M2 University of Cincinnati,/static/img/backup.png
15,28,Nathan Andrade,7,3,2,5,1,0,4,0,M2 University of Cincinnati,/static/img/backup.png
16,11,John von Keyserling,23,2,3,5,0,1,26,0,M2 University of Cincinnati,/static/img/backup.png
17,13,Spencer Macdonald,27,1,4,5,0,1,8,0,M2 University of Cincinnati,/static/img/backup.png
18,9,Britton Anderson,18,0,5,5,0,0,4,0,M2 University of Cincinnati,/static/img/backup.png
19,5,Logan Rossiter,7,1,3,4,0,1,25,0,M2 University of Cincinnati,/static/img/backup.png
20,18,Kieran Brosnan,25,0,3,3,0,0,8,0,M2 University of Cincinnati,/static/img/backup.png
21,23,Will Lemmink,10,0,2,2,0,0,4,0,M2 University of Cincinnati,/static/img/backup.png
22,2,Kyle Ryan,8,0,2,2,0,0,2,0,M2 University of Cincinnati,/static/img/backup.png
23,6,Jacob Murray,11,1,0,1,0,0,4,0,M2 University of Cincinnati,/static/img/backup.png
24,7,Jason Murray,8,1,0,1,0,0,2,0,M2 University of Cincinnati,/static/img/backup.png
25,26,Ben Schneiberg,8,1,0,1,0,0,4,0,M2 University of Cincinnati,/static/img/backup.png
26,8,Gerard Niermann,9,0,1,1,0,0,6,0,M2 University of Cincinnati,/static/img/backup.png
27,1,Ian Cozby,18,0,0,0,0,0,0,0,M2 University of Cincinnati,/static/img/backup.png
28,29,Jay Kiplinger,13,0,0,0,0,0,0,0,M2 University of Cincinnati,/static/img/backup.png
29,30,Zachary Wissenbach,0,0,0,0,0,0,0,0,M2 University of Cincinnati,/static/img/backup.png
0,21,Erik Chidester,22,22,13,35,4,1,8,1,M2 University of Dayton,/static/img/backup.png
1,61,Matt Vild,24,11,16,27,5,1,57,0,M2 University of Dayton,/static/img/backup.png
2,16,Herk Marcinkevicius,16,6,8,14,1,0,15,0,M2 University of Dayton,/static/img/backup.png
3,11,Will Meusel,23,6,4,10,2,0,17,0,M2 University of Dayton,/static/img/backup.png
4,18,Anthony Martine,16,3,7,10,2,0,2,0,M2 University of Dayton,/static/img/backup.png
5,17,Ethan Macula,15,2,8,10,2,0,0,0,M2 University of Dayton,/static/img/backup.png
6,20,Declan OLeary,23,4,4,8,1,0,18,1,M2 University of Dayton,/static/img/backup.png
7,4,Trevor Burrola,23,2,5,7,0,0,8,0,M2 University of Dayton,/static/img/backup.png
8,15,Bobby Bradley,23,2,5,7,0,0,6,0,M2 University of Dayton,/static/img/backup.png
9,12,Kyle Cocquyt,6,2,5,7,1,0,0,0,M2 University of Dayton,/static/img/backup.png
10,26,Kyle Krueger,24,3,3,6,0,1,4,1,M2 University of Dayton,/static/img/backup.png
11,19,Ryan Briggs,19,2,2,4,0,0,10,0,M2 University of Dayton,/static/img/backup.png
12,23,Kevin Bishop,12,2,2,4,1,0,18,0,M2 University of Dayton,/static/img/backup.png
13,27,Jake Clark,22,1,3,4,0,0,18,0,M2 University of Dayton,/static/img/backup.png
14,9,Ricky Phillips,13,1,2,3,1,0,20,0,M2 University of Dayton,/static/img/backup.png
15,8,Nick Trageser,7,1,1,2,0,0,6,0,M2 University of Dayton,/static/img/backup.png
16,3,Alex Studnicka,24,0,1,1,0,0,30,0,M2 University of Dayton,/static/img/backup.png
17,13,Joey Duford,22,0,1,1,0,0,4,0,M2 University of Dayton,/static/img/backup.png
18,6,Mike Langbein,24,0,0,0,0,0,6,0,M2 University of Dayton,/static/img/backup.png
19,14,Brandon Hines,23,0,0,0,0,0,8,0,M2 University of Dayton,/static/img/backup.png
20,2,Moises Palacios,20,0,0,0,0,0,6,0,M2 University of Dayton,/static/img/backup.png
21,1,Jack Studnicka,16,0,0,0,0,0,0,0,M2 University of Dayton,/static/img/backup.png
22,25,JP Gaccione,8,0,0,0,0,0,6,0,M2 University of Dayton,/static/img/backup.png
23,33,Jamie Dziurdzik,6,0,0,0,0,0,0,0,M2 University of Dayton,/static/img/backup.png
24,30,Zach Schmidt,5,0,0,0,0,0,0,0,M2 University of Dayton,/static/img/backup.png
25,24,Jack Miller,4,0,0,0,0,0,0,0,M2 University of Dayton,/static/img/backup.png
26,28,Ben Webster,3,0,0,0,0,0,2,0,M2 University of Dayton,/static/img/backup.png
27,29,Adam Sartschev,0,0,0,0,0,0,0,0,M2 University of Dayton,/static/img/backup.png
0,28,Shane Moran,26,11,17,28,2,0,6,2,M2 University of Delaware,/static/img/backup.png
1,27,Ryan Johnson,26,12,11,23,2,0,20,1,M2 University of Delaware,/static/img/backup.png
2,17,Devin Leblanc,26,12,10,22,7,1,14,0,M2 University of Delaware,/static/img/backup.png
3,16,Calvin Raymore,27,8,10,18,2,0,20,2,M2 University of Delaware,/static/img/backup.png
4,5,Kyle Sapia,25,6,8,14,2,0,14,0,M2 University of Delaware,/static/img/backup.png
5,2,Andrew Marciniak,26,6,6,12,2,0,16,1,M2 University of Delaware,/static/img/backup.png
6,24,Eddie Martorella,25,6,6,12,1,1,51,2,M2 University of Delaware,/static/img/backup.png
7,14,Ben Bergman,26,5,7,12,1,0,26,1,M2 University of Delaware,/static/img/backup.png
8,8,Ryan Lowe,22,3,8,11,1,0,13,0,M2 University of Delaware,/static/img/backup.png
9,6,Larry Hooper,17,3,8,11,2,0,2,1,M2 University of Delaware,/static/img/backup.png
10,12,Matt Tofte,27,2,7,9,0,0,8,0,M2 University of Delaware,/static/img/backup.png
11,22,Shawn Camisa,22,1,6,7,0,0,6,0,M2 University of Delaware,/static/img/backup.png
12,15,Dylan Pasley,17,4,2,6,0,1,12,0,M2 University of Delaware,/static/img/backup.png
13,20,Dylan Green,24,2,4,6,0,0,10,0,M2 University of Delaware,/static/img/backup.png
14,4,Adrian Rodriguez,27,1,5,6,1,0,33,0,M2 University of Delaware,/static/img/backup.png
15,21,Tyler Swift,24,2,3,5,1,0,26,0,M2 University of Delaware,/static/img/backup.png
16,23,Trevor Early,15,2,3,5,0,0,16,1,M2 University of Delaware,/static/img/backup.png
17,9,Evan Cassady,10,1,4,5,0,0,6,0,M2 University of Delaware,/static/img/backup.png
18,11,Will Jowett,10,4,0,4,1,0,4,0,M2 University of Delaware,/static/img/backup.png
19,10,Bobby Labrosse,15,3,1,4,0,0,24,0,M2 University of Delaware,/static/img/backup.png
20,25,Patrick Swain,13,2,2,4,0,0,8,1,M2 University of Delaware,/static/img/backup.png
21,7,Dylan Johnson,13,1,2,3,0,0,4,0,M2 University of Delaware,/static/img/backup.png
22,32,Michael Nauman,16,0,2,2,0,0,10,0,M2 University of Delaware,/static/img/backup.png
23,13,Nicholas Petrus,13,1,0,1,0,0,23,0,M2 University of Delaware,/static/img/backup.png
24,3,Conor Riley,8,1,0,1,0,0,4,0,M2 University of Delaware,/static/img/backup.png
25,35,Stephen Odgers,26,0,0,0,0,0,2,0,M2 University of Delaware,/static/img/backup.png
26,18,Dylan Knox,21,0,0,0,0,0,21,0,M2 University of Delaware,/static/img/backup.png
27,31,Justin Nevinger,2,0,0,0,0,0,0,0,M2 University of Delaware,/static/img/backup.png
28,1,Max Flink,0,0,0,0,0,0,0,0,M2 University of Delaware,/static/img/backup.png
29,33,Nickon Yazdani,0,0,0,0,0,0,0,0,M2 University of Delaware,/static/img/backup.png
30,33,James Palmeri,0,0,0,0,0,0,0,0,M2 University of Delaware,/static/img/backup.png
0,13,Gary Eastlack,22,23,13,36,4,2,28,5,M2 University of Kentucky,/static/img/backup.png
1,2,Jimmy Kasch,23,6,15,21,1,1,8,0,M2 University of Kentucky,/static/img/backup.png
2,8,Max Proctor,21,11,5,16,1,1,8,0,M2 University of Kentucky,/static/img/backup.png
3,15,Zach Bartuce,23,4,8,12,0,0,71,1,M2 University of Kentucky,/static/img/backup.png
4,5,Tim Burke,22,3,7,10,0,0,24,1,M2 University of Kentucky,/static/img/backup.png
5,54,Jeff Tyrakowski,22,7,2,9,1,0,12,1,M2 University of Kentucky,/static/img/backup.png
6,3,JR Poole,18,6,3,9,1,0,24,1,M2 University of Kentucky,/static/img/backup.png
7,47,Eamonn Mulkern,21,2,7,9,0,0,2,0,M2 University of Kentucky,/static/img/backup.png
8,24,Ryan Huesman,23,3,5,8,3,0,17,1,M2 University of Kentucky,/static/img/backup.png
9,10,Zach Householder,20,3,5,8,1,0,10,1,M2 University of Kentucky,/static/img/backup.png
10,11,Matt Pakkala,18,3,5,8,0,0,8,1,M2 University of Kentucky,/static/img/backup.png
11,22,Burke Ruel,23,3,4,7,0,0,20,0,M2 University of Kentucky,/static/img/backup.png
12,19,Mike DeAngelis,16,3,2,5,0,0,6,0,M2 University of Kentucky,/static/img/backup.png
13,7,Ty Brandt,15,1,4,5,0,0,10,0,M2 University of Kentucky,/static/img/backup.png
14,37,Blake Gray,22,1,1,2,1,0,27,0,M2 University of Kentucky,/static/img/backup.png
15,18,Jack Higgins,7,0,2,2,0,0,4,0,M2 University of Kentucky,/static/img/backup.png
16,46,Kaden Boots,21,1,0,1,0,0,22,0,M2 University of Kentucky,/static/img/backup.png
17,17,Blake Riley,18,1,0,1,0,0,40,0,M2 University of Kentucky,/static/img/backup.png
18,20,Eric Molitor,17,1,0,1,0,0,4,0,M2 University of Kentucky,/static/img/backup.png
19,12,Peter Dolan,10,1,0,1,0,0,0,0,M2 University of Kentucky,/static/img/backup.png
20,26,Alex Georgopulos,9,1,0,1,0,0,0,0,M2 University of Kentucky,/static/img/backup.png
21,6,Conor Gilbert,5,0,1,1,0,0,4,0,M2 University of Kentucky,/static/img/backup.png
22,29,Samuel Tucker,11,0,0,0,0,0,2,0,M2 University of Kentucky,/static/img/backup.png
23,39,Eric Williams,10,0,0,0,0,0,0,0,M2 University of Kentucky,/static/img/backup.png
24,21,Colby Couture,8,0,0,0,0,0,16,0,M2 University of Kentucky,/static/img/backup.png
25,30,Jeff Ison,6,0,0,0,0,0,0,0,M2 University of Kentucky,/static/img/backup.png
26,39,Eric Williams,3,0,0,0,0,0,0,0,M2 University of Kentucky,/static/img/backup.png
27,25,Stephen Lumpp,2,0,0,0,0,0,2,0,M2 University of Kentucky,/static/img/backup.png
28,90,Bradley Koster,1,0,0,0,0,0,0,0,M2 University of Kentucky,/static/img/backup.png
29,31,Jacob Gray,0,0,0,0,0,0,0,0,M2 University of Kentucky,/static/img/backup.png
30,84,Ian Moran,0,0,0,0,0,0,0,0,M2 University of Kentucky,/static/img/backup.png
0,11,Yannis Soukas,24,23,21,44,9,1,26,6,M2 University of Louisville,/static/img/backup.png
1,8,Bailey Emery,33,12,20,32,5,0,20,1,M2 University of Louisville,/static/img/backup.png
2,17,Colton Ryan,34,6,22,28,1,0,32,1,M2 University of Louisville,/static/img/backup.png
3,12,Zach Burkhart,34,11,15,26,2,0,14,0,M2 University of Louisville,/static/img/backup.png
4,20,Michael Holmes,34,8,15,23,1,0,24,0,M2 University of Louisville,/static/img/backup.png
5,21,Jacob Cicalese,31,7,6,13,0,0,43,1,M2 University of Louisville,/static/img/backup.png
6,19,Ryan Cobb,22,4,6,10,1,0,12,0,M2 University of Louisville,/static/img/backup.png
7,16,Noah Tambolleo,34,3,6,9,0,0,4,0,M2 University of Louisville,/static/img/backup.png
8,26,Jack Scott,33,3,6,9,1,0,78,0,M2 University of Louisville,/static/img/backup.png
9,14,Bret Piotti,34,4,3,7,1,0,16,0,M2 University of Louisville,/static/img/backup.png
10,2,Kevin Millea,31,4,3,7,1,0,69,0,M2 University of Louisville,/static/img/backup.png
11,3,Tommy Malloy,21,2,4,6,1,0,10,0,M2 University of Louisville,/static/img/backup.png
12,25,Josh Roesel,9,2,4,6,0,1,2,0,M2 University of Louisville,/static/img/backup.png
13,9,John Purcell,29,1,4,5,0,0,22,0,M2 University of Louisville,/static/img/backup.png
14,5,Parker Joyce,31,0,5,5,0,0,22,0,M2 University of Louisville,/static/img/backup.png
15,6,Evan Burke,34,1,3,4,0,0,12,0,M2 University of Louisville,/static/img/backup.png
16,23,Tyler Samuelson,32,1,2,3,0,0,10,0,M2 University of Louisville,/static/img/backup.png
17,15,Chris Kolibab,26,1,1,2,0,0,29,1,M2 University of Louisville,/static/img/backup.png
18,24,Colin Mazzella,17,1,0,1,0,0,2,0,M2 University of Louisville,/static/img/backup.png
19,22,Ramsey Mayne,33,0,1,1,0,0,32,0,M2 University of Louisville,/static/img/backup.png
20,34,Spencer Reu,11,0,1,1,0,0,0,0,M2 University of Louisville,/static/img/backup.png
21,4,Jackson Reid,28,0,0,0,0,0,6,0,M2 University of Louisville,/static/img/backup.png
22,1,Cam Walsh,16,0,0,0,0,0,0,0,M2 University of Louisville,/static/img/backup.png
23,33,Ryan Cote,11,0,0,0,0,0,16,0,M2 University of Louisville,/static/img/backup.png
24,28,Tanner Bruttome,5,0,0,0,0,0,2,0,M2 University of Louisville,/static/img/backup.png
25,28,TANNER BRUTTOMESSO,4,0,0,0,0,0,0,0,M2 University of Louisville,/static/img/backup.png
26,30,Quinn Fessler,2,0,0,0,0,0,10,0,M2 University of Louisville,/static/img/backup.png
0,12,Liam Eden,25,14,14,28,2,4,4,3,M2 University of Maryland,/static/img/backup.png
1,14,Griffin Connolly,25,6,15,21,1,0,53,0,M2 University of Maryland,/static/img/backup.png
2,8,Evan Yamaguchi,19,10,7,17,1,1,2,0,M2 University of Maryland,/static/img/backup.png
3,24,Thomas Murphy,23,6,6,12,2,1,14,0,M2 University of Maryland,/static/img/backup.png
4,17,Tyler Mcevoy,23,3,7,10,3,0,8,0,M2 University of Maryland,/static/img/backup.png
5,15,Cole Musser,22,2,7,9,2,0,18,0,M2 University of Maryland,/static/img/backup.png
6,26,David Ely,22,4,2,6,0,0,11,0,M2 University of Maryland,/static/img/backup.png
7,3,Nathan Hefner,24,2,3,5,0,0,48,0,M2 University of Maryland,/static/img/backup.png
8,7,Scott Sutherland,25,2,2,4,0,0,6,0,M2 University of Maryland,/static/img/backup.png
9,28,Ian Chochrek,23,2,2,4,0,0,6,0,M2 University of Maryland,/static/img/backup.png
10,19,Jetson Ku,18,0,3,3,0,0,2,0,M2 University of Maryland,/static/img/backup.png
11,2,Dominic Sesto,25,2,0,2,0,0,14,0,M2 University of Maryland,/static/img/backup.png
12,20,Ervin Khoshkhou,14,2,0,2,0,0,6,0,M2 University of Maryland,/static/img/backup.png
13,6,Conor Havey,23,1,1,2,0,0,12,0,M2 University of Maryland,/static/img/backup.png
14,5,Landon Nguyen,23,0,2,2,0,0,4,0,M2 University of Maryland,/static/img/backup.png
15,10,Brian Murray,9,0,2,2,0,0,4,0,M2 University of Maryland,/static/img/backup.png
16,21,Thomas Pedersen,13,0,1,1,0,0,0,0,M2 University of Maryland,/static/img/backup.png
17,16,Wyce Sahady,7,0,1,1,0,0,0,0,M2 University of Maryland,/static/img/backup.png
18,32,Matthew Derry,19,0,0,0,0,0,0,0,M2 University of Maryland,/static/img/backup.png
19,81,Colin Huemmer,8,0,0,0,0,0,0,0,M2 University of Maryland,/static/img/backup.png
20,29,Brennan OBrien,7,0,0,0,0,0,18,0,M2 University of Maryland,/static/img/backup.png
21,1,Jackson Miller,0,0,0,0,0,0,0,0,M2 University of Maryland,/static/img/backup.png
0,7,Joey Alexander,18,17,23,40,7,0,2,2,M2 University of NC-Wilmington,/static/img/backup.png
1,9,Hunter Phillips,18,13,11,24,2,0,25,0,M2 University of NC-Wilmington,/static/img/backup.png
2,24,Brendan Umscheid,20,9,10,19,2,1,28,1,M2 University of NC-Wilmington,/static/img/backup.png
3,22,Michael Benedetti,18,7,7,14,2,0,40,3,M2 University of NC-Wilmington,/static/img/backup.png
4,13,Jack Krosner,19,4,8,12,1,0,52,1,M2 University of NC-Wilmington,/static/img/backup.png
5,8,Will Tooke,17,1,9,10,0,0,28,1,M2 University of NC-Wilmington,/static/img/backup.png
6,4,Tyler Dunphy,18,2,4,6,0,0,26,0,M2 University of NC-Wilmington,/static/img/backup.png
7,2,Logan Stewart,17,2,3,5,2,0,8,0,M2 University of NC-Wilmington,/static/img/backup.png
8,3,Shad Funk,19,1,4,5,0,0,12,0,M2 University of NC-Wilmington,/static/img/backup.png
9,16,Matthew Yacavone,20,1,3,4,0,0,12,1,M2 University of NC-Wilmington,/static/img/backup.png
10,17,Tyler Feast,20,1,3,4,1,0,4,0,M2 University of NC-Wilmington,/static/img/backup.png
11,11,Dan Howell,18,2,1,3,2,0,0,0,M2 University of NC-Wilmington,/static/img/backup.png
12,20,Max Woodlief,20,1,2,3,0,0,4,0,M2 University of NC-Wilmington,/static/img/backup.png
13,18,Tanner Broadwell,19,1,2,3,0,0,8,0,M2 University of NC-Wilmington,/static/img/backup.png
14,15,Dylan Zucker,8,0,2,2,0,0,14,0,M2 University of NC-Wilmington,/static/img/backup.png
15,21,Sam Koppen,19,1,0,1,0,0,10,0,M2 University of NC-Wilmington,/static/img/backup.png
16,29,Taylor Mahaffey,14,1,0,1,0,0,6,0,M2 University of NC-Wilmington,/static/img/backup.png
17,30,Ryan Besemer,20,0,0,0,0,0,2,0,M2 University of NC-Wilmington,/static/img/backup.png
18,23,Tom Carmichael,17,0,0,0,0,0,2,0,M2 University of NC-Wilmington,/static/img/backup.png
19,12,Gage Woodlief,16,0,0,0,0,0,4,0,M2 University of NC-Wilmington,/static/img/backup.png
20,14,Wesley Allen,15,0,0,0,0,0,12,0,M2 University of NC-Wilmington,/static/img/backup.png
21,28,Kieran Miller,12,0,0,0,0,0,11,0,M2 University of NC-Wilmington,/static/img/backup.png
22,0,Matthew Ferrante,5,0,0,0,0,0,2,0,M2 University of NC-Wilmington,/static/img/backup.png
0,14,Patrick Kramer,20,10,16,26,0,0,18,2,M2 University of North Carolina,/static/img/backup.png
1,10,Matt Gellatly,12,14,9,23,6,0,2,3,M2 University of North Carolina,/static/img/backup.png
2,22,Mason Regan,22,8,13,21,1,0,38,1,M2 University of North Carolina,/static/img/backup.png
3,21,John Beeson,21,10,10,20,2,2,18,2,M2 University of North Carolina,/static/img/backup.png
4,17,Jesse Jacobs,19,3,15,18,0,0,2,0,M2 University of North Carolina,/static/img/backup.png
5,19,Chris Adamson,22,8,8,16,2,0,16,1,M2 University of North Carolina,/static/img/backup.png
6,91,Noah Friedman,10,8,6,14,1,0,18,1,M2 University of North Carolina,/static/img/backup.png
7,92,Daniel Jones,20,5,9,14,3,0,16,1,M2 University of North Carolina,/static/img/backup.png
8,76,Ben Rees,20,6,5,11,1,1,6,1,M2 University of North Carolina,/static/img/backup.png
9,0,Graham Caron,20,3,8,11,0,0,14,0,M2 University of North Carolina,/static/img/backup.png
10,8,Joshua Carlson,19,6,4,10,0,0,11,0,M2 University of North Carolina,/static/img/backup.png
11,4,Kyle Oliveira,21,3,5,8,2,0,26,0,M2 University of North Carolina,/static/img/backup.png
12,44,Matt Richard,21,4,3,7,1,0,36,0,M2 University of North Carolina,/static/img/backup.png
13,65,Jake Weiland,18,1,4,5,0,0,2,0,M2 University of North Carolina,/static/img/backup.png
14,27,Ian Reeves,4,1,4,5,1,0,0,0,M2 University of North Carolina,/static/img/backup.png
15,89,Zachary Nodden,19,2,1,3,0,0,22,0,M2 University of North Carolina,/static/img/backup.png
16,77,Brayden Priebe,5,2,1,3,0,0,6,1,M2 University of North Carolina,/static/img/backup.png
17,15,Jackson Thomas,18,1,1,2,0,0,4,0,M2 University of North Carolina,/static/img/backup.png
18,29,Will Douthit,22,0,1,1,0,0,0,0,M2 University of North Carolina,/static/img/backup.png
19,88,Johnny Alt,3,0,0,0,0,0,0,0,M2 University of North Carolina,/static/img/backup.png
20,24,Alexei Kouminov,2,0,0,0,0,0,2,0,M2 University of North Carolina,/static/img/backup.png
21,0,Rachel Stemerman,0,0,0,0,0,0,0,0,M2 University of North Carolina,/static/img/backup.png
22,30,Benjamin Fein Smolinski,0,0,0,0,0,0,0,0,M2 University of North Carolina,/static/img/backup.png
0,24,Brett Rahbany,23,31,23,54,6,0,6,3,M2 University of Pennsylvania,/static/img/backup.png
1,91,Alex Beckert,17,19,30,49,6,1,20,1,M2 University of Pennsylvania,/static/img/backup.png
2,5,Robert Blend,19,22,17,39,1,3,35,1,M2 University of Pennsylvania,/static/img/backup.png
3,9,Will Torgerson,23,16,22,38,2,0,37,1,M2 University of Pennsylvania,/static/img/backup.png
4,18,Hayden Stephan,23,14,20,34,2,0,12,2,M2 University of Pennsylvania,/static/img/backup.png
5,4,Brian Begley,19,6,18,24,0,0,21,1,M2 University of Pennsylvania,/static/img/backup.png
6,7,Christian Rodriguez,19,5,15,20,1,0,12,0,M2 University of Pennsylvania,/static/img/backup.png
7,21,Tyler Alfonzetti,14,5,10,15,0,1,6,1,M2 University of Pennsylvania,/static/img/backup.png
8,8,Tyler Mcgoldrick,20,3,7,10,0,0,6,0,M2 University of Pennsylvania,/static/img/backup.png
9,10,Phil Foster,18,3,6,9,0,0,35,0,M2 University of Pennsylvania,/static/img/backup.png
10,20,Andrew Lane,21,2,7,9,1,0,10,0,M2 University of Pennsylvania,/static/img/backup.png
11,15,Adam Merry,12,5,3,8,0,0,4,2,M2 University of Pennsylvania,/static/img/backup.png
12,77,Ethan Abraham,6,4,4,8,0,0,0,1,M2 University of Pennsylvania,/static/img/backup.png
13,16,Nicholas Eissler,19,2,5,7,0,0,2,0,M2 University of Pennsylvania,/static/img/backup.png
14,3,Alan Burd,14,1,6,7,0,0,10,0,M2 University of Pennsylvania,/static/img/backup.png
15,88,Brandon Labe,10,2,4,6,0,0,31,1,M2 University of Pennsylvania,/static/img/backup.png
16,44,Blake Vastola,7,1,5,6,0,0,14,0,M2 University of Pennsylvania,/static/img/backup.png
17,26,Nick Jindal,10,4,1,5,1,0,8,0,M2 University of Pennsylvania,/static/img/backup.png
18,17,Matt Rose,11,0,5,5,0,0,4,0,M2 University of Pennsylvania,/static/img/backup.png
19,6,Matthew Keller,16,0,4,4,0,0,2,0,M2 University of Pennsylvania,/static/img/backup.png
